印度	SENSEX_UI	亚洲	31	1999-12-30	3064.95	5005.82	63.32%
印度	SENSEX_UI	亚洲	31	2000-12-29	5209.54	3972.12	-23.75%
印度	SENSEX_UI	亚洲	31	2001-12-31	3990.65	3262.33	-18.25%
印度	SENSEX_UI	亚洲	31	2002-12-31	3262.01	3377.28	3.53%
印度	SENSEX_UI	亚洲	31	2003-12-31	3383.85	5838.96	72.55%
印度	SENSEX_UI	亚洲	31	2004-12-31	5872.48	6602.69	12.43%
印度	SENSEX_UI	亚洲	31	2005-12-30	6626.49	9397.93	41.82%
印度	SENSEX_UI	亚洲	31	2006-12-29	9422.49	13786.91	46.32%
印度	SENSEX_UI	亚洲	31	2007-12-31	13827.77	20286.99	46.71%
印度	SENSEX_UI	亚洲	31	2008-12-31	20325.27	9647.31	-52.54%
印度	SENSEX_UI	亚洲	31	2009-12-31	9720.55	17477.92	79.8%
印度	SENSEX_UI	亚洲	31	2010-12-31	17378.38	20509.09	18.01%
印度	SENSEX_UI	亚洲	31	2011-12-30	20531.43	15417.54	-24.91%
印度	SENSEX_UI	亚洲	31	2012-12-31	15534.67	19426.71	25.05%
印度	SENSEX_UI	亚洲	31	2013-12-31	19513.45	21170.68	8.49%
印度	SENSEX_UI	亚洲	31	2014-12-31	21222.19	27499.42	29.58%
印度	SENSEX_UI	亚洲	31	2015-12-31	27485.77	26117.54	-4.98%
印度	SENSEX_UI	亚洲	31	2016-12-30	26101.18	26626.46	2.01%
印度	SENSEX_UI	亚洲	31	2017-12-29	26711.24	34056.83	27.5%
印度	SENSEX_UI	亚洲	31	2018-12-31	34059.99	36068.33	5.9%
印度	SENSEX_UI	亚洲	31	2019-12-31	36161.80	41253.74	14.08%
印度	SENSEX_UI	亚洲	31	2020-03-13	41349.29	34103.48	-17.52%
台湾加权	TWII_UI	亚洲	29	1992-12-29	4984.45	3377.06	-32.25%
台湾加权	TWII_UI	亚洲	29	1993-12-31	3408.10	6070.56	78.12%
台湾加权	TWII_UI	亚洲	29	1994-12-30	6120.10	7111.10	16.19%
台湾加权	TWII_UI	亚洲	29	1995-12-29	7129.93	5158.64	-27.65%
台湾加权	TWII_UI	亚洲	29	1996-12-31	5200.73	6933.93	33.33%
台湾加权	TWII_UI	亚洲	29	1997-12-31	6849.25	8187.27	19.54%
台湾加权	TWII_UI	亚洲	29	1998-12-31	8154.91	6418.43	-21.29%
台湾加权	TWII_UI	亚洲	29	1999-12-28	6310.41	8448.83	33.89%
台湾加权	TWII_UI	亚洲	29	2000-12-29	8644.91	4743.93	-45.12%
台湾加权	TWII_UI	亚洲	29	2001-12-31	4717.49	5551.24	17.67%
台湾加权	TWII_UI	亚洲	29	2002-12-31	5575.33	4452.45	-20.14%
台湾加权	TWII_UI	亚洲	29	2003-12-31	4460.56	5890.68	32.06%
台湾加权	TWII_UI	亚洲	29	2004-12-31	5907.14	6139.68	3.94%
台湾加权	TWII_UI	亚洲	29	2005-12-30	6166.39	6548.33	6.19%
台湾加权	TWII_UI	亚洲	29	2006-12-29	6457.60	7823.72	21.16%
台湾加权	TWII_UI	亚洲	29	2007-12-31	7871.41	8506.28	8.07%
台湾加权	TWII_UI	亚洲	29	2008-12-31	8491.57	4563.74	-46.26%
台湾加权	TWII_UI	亚洲	29	2009-12-31	4725.26	8188.11	73.28%
台湾加权	TWII_UI	亚洲	29	2010-12-31	8222.42	8972.50	9.12%
台湾加权	TWII_UI	亚洲	29	2011-12-30	9041.32	7072.08	-21.78%
台湾加权	TWII_UI	亚洲	29	2012-12-28	7072.08	7699.50	8.87%
台湾加权	TWII_UI	亚洲	29	2013-12-31	7738.05	8611.51	11.29%
台湾加权	TWII_UI	亚洲	29	2014-12-31	8618.60	9307.26	7.99%
台湾加权	TWII_UI	亚洲	29	2015-12-31	9274.29	8338.06	-10.09%
台湾加权	TWII_UI	亚洲	29	2016-12-30	8315.79	9253.50	11.28%
台湾加权	TWII_UI	亚洲	29	2017-12-29	9252.56	10642.86	15.03%
台湾加权	TWII_UI	亚洲	29	2018-12-28	10669.77	9727.41	-8.83%
台湾加权	TWII_UI	亚洲	29	2019-12-31	9737.68	11997.14	23.2%
台湾加权	TWII_UI	亚洲	29	2020-03-13	12055.99	10128.87	-15.98%
墨西哥BOLSA	MXX_UI	美洲	8	2013-12-31	37919.50	42727.09	12.68%
墨西哥BOLSA	MXX_UI	美洲	8	2014-12-31	42725.53	43145.66	0.98%
墨西哥BOLSA	MXX_UI	美洲	8	2015-12-31	43146.52	42977.50	-0.39%
墨西哥BOLSA	MXX_UI	美洲	8	2016-12-30	42963.90	45642.90	6.24%
墨西哥BOLSA	MXX_UI	美洲	8	2017-12-29	45728.45	49354.42	7.93%
墨西哥BOLSA	MXX_UI	美洲	8	2018-12-31	49364.67	41640.27	-15.65%
墨西哥BOLSA	MXX_UI	美洲	8	2019-12-31	41550.75	43541.02	4.79%
墨西哥BOLSA	MXX_UI	美洲	8	2020-03-13	43739.52	38085.05	-12.93%
富时意大利	MIB_UI	欧洲	24	1997-12-31	24402.00	24402.00	0.0%
富时意大利	MIB_UI	欧洲	24	1998-12-30	24914.00	35426.00	42.19%
富时意大利	MIB_UI	欧洲	24	1999-12-30	37703.00	42605.00	13.0%
富时意大利	MIB_UI	欧洲	24	2000-12-29	41226.00	43662.00	5.91%
富时意大利	MIB_UI	欧洲	24	2001-12-28	42759.00	32317.00	-24.42%
富时意大利	MIB_UI	欧洲	24	2002-12-30	32044.00	23508.00	-26.64%
富时意大利	MIB_UI	欧洲	24	2003-12-30	24450.00	26887.00	9.97%
富时意大利	MIB_UI	欧洲	24	2004-12-30	26897.00	30903.00	14.89%
